Composite,LLE_1,LLE_2,LLE_3,LLE_4
FA0.85MA0.85PbI3,-0.0019225685549902549,0.014090517068401259,0.017170655927187306,-0.015725406922127497
FA0.85MA0.85PbBr0.45I2.55,-0.002514949058835775,0.008806148630591407,0.009926561216341154,-0.022797991734986044
Cs0.05FA0.75MA0.1PbBr0.3I2.9,0.015477387544790867,0.0197557240263341,0.003409406785903579,0.005203082245525996
MA0.01Pb0.99I3,0.0007293925294321703,-0.0064393535828461855,0.01142727303605699,0.04117165579992587
MA0.05Pb0.95I3,-0.0006149222208189694,-0.006895470795423071,0.012156045928080752,0.03954532297703566
MA0.125Pb0.875I3,-0.0030666429607637295,-0.008182774604642139,0.013760296992571865,0.03651106082018862
BA2MA2Pb4I13,-0.012197299563278497,-0.0019471535615221275,0.010002031825190574,0.012435159544173175
FA0.87MA0.13PbBr0.51I2.49,0.017960243635506745,0.018313775014964506,0.00032814436289325277,-0.006598446554651699
(TMA)SnI3,0.023423940898753243,-0.04594707176719226,0.015069839842960949,0.024917241635648235
BA2MAPb2I7,-0.00347650429117008,-0.011428681232944885,0.006997076579353566,0.015713623356187062
Cs0.2MA0.8PbI3,-0.03144658966419555,0.00911206914533912,0.004641419066158436,0.011491564755400245
Cs0.3MA0.7PbI3,-0.029283019231628106,0.010453376979684204,-0.0019405084811825594,0.018137550144301438
Cs0.4MA0.6PbI3,-0.027162841332113323,0.011824922021589397,-0.008615187892180359,0.024792271937555503
Cs0.5MA0.5PbI3,-0.025259918007127503,0.013425721327646923,-0.015695815377395596,0.031802145046105824
Cs0.75MA0.25PbI3,-0.0203713110064792,0.01737922951344834,-0.03319607559467458,0.049068541889345015
FA0.6MA0.4PbBr0.1I2.9,0.0032970866060305698,0.017292945895425432,0.011156477729861657,-0.0007163383536704475
Cs0.05FA0.5MA0.45Pb0.5Sn0.5I3,0.01170442080376533,-0.011803384633559474,0.020630580692443872,0.0048614573080507
Cs0.4FA0.6PbBr1.05I1.95,0.00945410424172283,0.00664909659939293,-0.024684949482988678,0.0012561727041830804
Cs0.05FA0.7885MA0.1615PbBr0.4845I2.5155,0.015212771172142817,0.016439613672122454,0.0002907877544891455,-0.00497597380089968
Cs0.1FA0.7MA0.2Pb0.5Sn0.5I3,0.02547399984231781,-0.006967886475540428,0.01728946056227309,0.007624566224204096
FA0.7MA0.3PbBr0.3I2.9,0.008237938361854956,0.0174971526768282,0.006638322328019033,-0.001037420926977844
Cs0.1FA0.75MA0.15PbBr0.46I2.54,0.014672927714645172,0.015521293579484417,-0.00028522468212592214,-0.0029663506553893834
FA0.83MA0.17PbI3,0.018788484543857894,0.023305920543808766,0.011799332609166387,0.001673154771928817
MAPbBr0.9I2.1,-0.03158263059389017,-0.007397442586180863,0.004284313735554453,-0.020039950540302668
(5-AVA)0.05MA0.95PbI3,-0.03471548765408133,0.006622675585806071,0.016791003124771994,0.0002420088223597987
(5-AVA)0.05Cs0.05MA0.9PbI3,-0.03355720424897384,0.007244405029028417,0.013629563727249824,0.003397556194547866
CsPb0.99Sr0.01BrI2,-0.014893094545923654,0.00823005246612733,-0.06042999742939347,0.040911579304916436
CsPb0.98Sr0.02BrI2,-0.01485296227946195,0.008048141116423864,-0.060461050095663244,0.04099889904168056
CsPb0.97Sr0.03BrI2,-0.014812499955467648,0.00786652335588226,-0.06049368891079916,0.04109986392792233
CsPb0.95Sr0.05BrI2,-0.014732641192693154,0.007502983499831226,-0.06055424868752275,0.04126063633728047
Cs0.25FA0.75PbBr0.3I2.7,0.018898428063432157,0.017896882723528646,-0.0041630481027187536,0.007448894851821705
Cs0.1FA0.75MA0.15PbBrI2,0.012589374025084704,0.006421144543396785,-0.008089343156376364,-0.014387125581415356
Cs0.14FA0.65MA0.21PbBrI2,0.007905387130918923,0.0051912337632614314,-0.009573226746501474,-0.012478979224715124
Cs0.07FA0.81MA0.1146PbBrI2,0.01545428697271289,0.007191891038148332,-0.006936852399646643,-0.01571044973340218
Cs0.05FA0.87MA0.0782PbBrI2,0.018243957722366085,0.007892866057194576,-0.0061601218565317025,-0.01677085384289213
FA0.93MA0.03PbBr0.09I2.91,0.02633114299714208,0.02462942631387964,0.009273149841615282,0.0011494031521861554
FA0.3MA0.7PbBr0.9I2.1,-0.014573481475563782,-0.0011977022025315626,0.0012871267679700322,-0.018512243119519236
Cs0.21FA0.56MA0.23PbBr0.06I2.94,0.005675134702088148,0.01921545278234405,3.9619070252093e-05,0.01225122443597293
FA0.7MA0.3PbBr0.1I2.9,0.009728700911241488,0.019403855879560276,0.010409064490199847,-0.000326571477651659
Cs0.12FA0.88PbBr0.36I2.64,0.022730843153922126,0.019327874273967868,-0.0005177407004334489,0.0005886141380696465
FA0.29MA0.71PbBr0.3I2.7,-0.016266123083120677,0.00798485198468866,0.01034825522645863,-0.005932807759413368
MACu0.014Pb0.986I3,-0.03587723002066497,0.006176985836057072,0.017647069930483344,-0.0014210162146998688
MACu0.0118Pb0.9882Br0.2I2.8,-0.03466159293083692,0.0030143543046958652,0.014700910924966787,-0.005469824029579902
MACu0.0094Pb0.9906I3,-0.035920704418220366,0.006311665129430738,0.017604602503718935,-0.0014045695972374648
Cs0.05FA0.79MA0.16PbBr1.2I2.6,0.012481281576121378,0.006075437669182651,-0.002401792464852657,-0.009667210125063462
HAPbI4,0.0010747376793465587,-0.01770177387466822,0.002175104785446297,0.046872996055648895
(BZA)2PbI4,-0.007505903626916192,0.004246887655679241,0.007261176460366983,0.02126664021328761
BA2Cs1.5MA2.85Pb4I13,-0.017944375955166156,-0.0021769119328773055,-0.0049766386341752325,0.021964981486765137
BA2Cs0.15FA0.57MA2.28Pb4I13,-0.009103605778914529,-0.00046924026027012257,0.008704228178943047,0.010470874961451439
FA0.2MA0.8PbBr0.6I2.4,-0.020906141673371632,0.0015067694992194989,0.006649018668848101,-0.01256848053809311
FAPbBr2I,0.020869988126117404,-0.0037971754329920696,-0.018903806135794954,-0.041063650334743525
Cs0.1FA0.9MAPbI3,-0.0045842020619404535,0.01240887478611701,0.015621253799432546,-0.018209042347867785
Cs0.1FA0.36MA0.54PbBr0.2I2.8,-0.009960369581724252,0.01222268038083057,0.005131961564350566,0.002647885009502076
Cs0.2FA0.32MA0.48PbBr0.2I2.8,-0.010421817511505175,0.012751032095351956,-0.0009429955454611429,0.008896525591881569
Cs0.05FA0.19MA0.76PbI3,-0.022318470989125573,0.010861764542298636,0.012751986842336718,0.002625753573931719
Cs0.05FA0.38MA0.57PbI3,-0.00979389983963502,0.01469590788372539,0.011432711450523051,0.003313372379186946
Cs0.05FA0.57MA0.38PbI3,0.0028153244056790937,0.0185007604082083,0.01042096681468767,0.003802301214275573
Cs0.05FA0.76MA0.19PbI3,0.015337559042576708,0.022407609311379303,0.009257360486159764,0.004475067001248876
FA0.4MA0.6PbBr0.3I2.7,-0.00942347407232196,0.0103283240561415,0.00932671665961733,-0.0053277236862585755
FA0.4MA0.6PbBr0.6I2.4,-0.00920777792442839,0.005934624262489465,0.0043813132785092196,-0.011394238634574365
(3AMPY)MA3Pb4I13,-0.026479220129975767,0.005002292743123214,0.014445717631125133,0.006887245822826448
(4AMPY)MA3Pb4I13,-0.026479428257338868,0.0050022997740381,0.014446340188788827,0.006881092735156195
(3AMP)MA3Pb4I13,-0.025319873368488306,0.005725680326913138,0.015890612190186032,0.00772521062925928
FA0.84MA0.16PbBr0.5I1.5,0.019137053762943536,0.010051563459900771,-0.004254827880644204,-0.0265559152096886
Cs0.02FA0.95MA0.03PbBr0.09I2.91,0.02656616294215728,0.024596860572825844,0.008578054971274464,0.0012864737493310516
Cs0.04FA0.81MA0.14PbBr0.43I2.57,0.0165681504201092,0.017815959264718215,0.001343292837535912,-0.0034552995256773135
Cs0.05FA0.79MA0.16PbBr0.45I2.55,0.015432232500382786,0.016936916501598263,0.0008637094370783219,-0.004328264419567483
MASnCl3,0.009864937330802027,-0.11096907954380354,-0.01660031706597149,-0.02350294327223743
FA0.79MA0.21PbI3,0.016136047754246843,0.022511571086342917,0.011948723378341214,0.0015905973505725946
FA0.59MA0.41PbI3,0.0029533825559784005,0.01836107555111234,0.013132195922745893,0.000979117620099079
FA0.37MA0.63PbI3,-0.01155672846933553,0.013829363362592568,0.014603624889378322,0.00016017287290787859
FA0.26MA0.74PbI3,-0.018813419510512668,0.011585445788707025,0.015385128955769385,-0.00026284994574818344
Cs0.05FA0.79MA0.16PbBr0.54I2.46,0.015072796357975825,0.015711795865053738,-0.0006601480192265118,-0.006150404661109089
MAPbBr0.6Cl2.4,-0.01664383452023957,-0.05755283477724098,-0.029260160830754278,-0.03777845275635078
MAPbBr1.16I1.74,-0.030733103304987568,-0.012161030544610308,-5.6981340819791194e-05,-0.027094259556360918
MAPbBr0.4I2.6,-0.03380839763405821,0.00027618460946245474,0.011623180679962588,-0.009540331811269205
Cs0.125FA0.875PbBr0.375I2.625,0.022476267532480526,0.018985132756231572,-0.0008990819477338892,0.0005207531829390315
Cs0.05FA0.80MA0.15PbBr0.33I2.67,0.01645210828582538,0.01860350586452449,0.0031265259159421665,-0.0020382322811169505
(BzDA)Cs0.45FA7.2MA1.35Pb10Br2.17I28.83,0.014127014529159007,0.01958904870056247,0.004399912484854298,0.0039493092751927
(DAP)PbI4,0.00018909756730300847,-0.005427076974441047,0.00982235674772782,0.03127812139616502
Cs0.05FA0.79MA0.16PbI3,0.017310373222187078,0.023022997632250197,0.009099541673579417,0.0045672005886872365
Cs0.05FA0.7885MA0.1615PbBr0.51I2.49,0.015116255085895581,0.01610619922474015,-0.00015407852872013637,-0.0055379662914255105
Cs0.05FA0.7885MA0.1615PbI3,0.017211235114288504,0.022992427588558798,0.009108996930204059,0.004542030384545675
MAPb0.85Sn0.15I3,-0.03125626316591173,-0.0019700071627394306,0.019793437963831848,-0.0003014878135422939
MAPb0.65Sn0.35I3,-0.024949731487211423,-0.013713355208804184,0.023217310146065068,0.0008675382397068423
Cs0.04FA0.82MA0.14PbBr0.42I2.58,0.01685939796496319,0.018037503424737512,0.0014236856624421602,-0.003983513619178741
Cs0.1FA0.75MA0.15PbBr0.45I2.55,0.01471457533504886,0.01566632529492641,-0.00013283032311815863,-0.0027873936472709413
Cs0.05FA0.8MA0.15PbBr0.5I2.5,0.01573857605646049,0.016472137985554726,-7.9692388797131e-05,-0.005203345319882394
FA0.75MA0.75PbI3,-0.002198696916681795,0.014719566231442082,0.016335966523635673,-0.011527753712643375
FA0.57MA0.43PbI3,0.0016418724638750499,0.01794575117930372,0.013264830106906834,0.0008886772567364727
Cs0.05FA0.81MA0.14PbBr0.45,0.026291125741542656,-0.006813337592401209,-0.023434887618609526,-0.0782242467882538
(PEA)2MA3Pb4I13,-0.022698565119562947,0.0015877039330042934,0.010755388492687729,0.008663552190700453
(PEA)1.8BA0.2MA3Pb4I13,-0.022283174066675033,0.0010944157717599234,0.01088988438208098,0.008553312517522425
(PEA)1.4BA0.6MA3Pb4I13,-0.02134317256596736,3.285701743303761e-05,0.011154663654663716,0.008382370500734143
MAPbBr2.97I0.03,-0.025300735256431964,-0.035095016094233426,-0.02518224601553291,-0.06273758834351165
MAPbBr2.91I0.09,-0.02539481536385209,-0.034368437395523775,-0.02433936269213562,-0.06149363001008262
Cs0.05FA0.6MA0.35PbBr0.3I2.7,0.0044067989177856565,0.014749858482230175,0.0054728760575856895,-0.0021291489432592073
Cs0.06FA0.79MA0.15PbBr0.51I2.49,0.015452392410692024,0.016039051935969096,-0.0004152963991930415,-0.005159870679580088
Cs0.05FA0.83MA0.17PbBr0.51I2.49,0.01588515907220985,0.01650739472775213,-0.0006722300353326797,-0.009212565029331368
GUMA4Pb4I13,-0.027751669990176413,-0.0035031245901290184,0.020824618879930333,0.0022333098078762353
Cs0.05FA0.85MA0.15PbBr0.45I2.70,0.016731140847824438,0.01791080479312062,0.0014185472765240472,-0.003665323938087578
Cs0.17FA0.83PbBr0.4I2.6,0.021059352286634057,0.017517909642255178,-0.0024966278986620644,0.0016456630903258892
MAPb(BF4)2.95I0.05,-0.004414602754227925,-0.04528333462016294,-0.014059125200979251,-0.03420538660776528
MAPb(BF4)2.90I0.1,-0.004769907671639502,-0.04451300348783652,-0.013596546088392676,-0.03368585945409003
MAPb(BF4)2.85I0.15,-0.005123370711477074,-0.04374143335943609,-0.013131602637074316,-0.033150969249057805
MAPb(BF4)2.80I0.2,-0.00546640705972011,-0.04298497472918955,-0.012654897479786778,-0.032630431998190046
CsPbBr0.6I2.4,-0.015084528120344939,0.013313538626040074,-0.05628632255519495,0.050925125784065405
Cs0.01FA0.76MA0.14PbBr0.45I2.55,0.015237802101518011,0.017650096058897523,0.002397127841467068,0.0008557021764998055
FA0.83MA0.17PbBr0.17I0.83,0.023758614547144005,0.007388195977236816,-0.006599986106781087,-0.04693393998837246
BA2CsPb2I7,0.0054299811581317034,-0.005099887194488042,-0.021541239643583718,0.04414320009759506
EA0.92FA0.08SnI3,0.025929426089425587,-0.04475039212672751,0.016508664132305687,0.023139060738076686
Cs0.08MA0.92PbBr0.24I2.76,-0.03260293171187222,0.0035182278079098723,0.010021445580049321,-0.0022050088198606295
Cs0.1MA0.90PbBr0.3I2.70,-0.03180291009557543,0.002731281927309925,0.008422109661580126,-0.002696627852097419
Cs0.12MA0.88PbBr0.36I2.64,-0.031038941750769156,0.0020195770974506485,0.0066817294520107404,-0.0030678606653563385
FA0.87MA0.13PbBr0.13I2.83,0.020745186761311086,0.02240131303486206,0.008810300061209168,-0.0009500695766158806
HA2MAPb2I7,-0.014987745906443665,-0.00921398850995212,0.0036497477897126517,0.027713658740373574
FAHA2Pb2I7,0.011270452424912482,-0.0014680761580509424,0.0003808793411341431,0.02964579840907956
CsHA2Pb2I7,-0.006753478037623687,-0.003943399333792969,-0.02433150203962493,0.05563827349199527
MAPbBr1.6I1.4,-0.029171871608387308,-0.017256442581452862,-0.005867524402861828,-0.03453792799488366
Cs0.05FA0.81MA0.14PbBr0.43I2.57,0.016560468817294803,0.01762154453439318,0.001042574232816893,-0.003906800197949262
CsPb0.75Sn0.25Br2I,-0.009542550064761504,-0.01412832054155068,-0.06727060793671316,0.015361489974942381
CsPb0.5Sn0.5Br2I,-0.0038838446675433166,-0.025849862845107208,-0.06273932166357071,0.015726827181017342
CsPb0.25Sn0.75Br2I,0.0017444085808369894,-0.037671082620248056,-0.05832872948685342,0.016273969648488776
FAPbBr0.3I2.7,0.027032177543630256,0.02253548219650418,0.00459847111843129,-0.003177494761290218
FA0.85MA0.15PbBr0.3I2.7,0.01813769056712432,0.020152379618365454,0.005087025723962457,-0.0032529231005415395
Cs0.08FA0.76MA0.16PbBr0.51I2.49,0.014445696034116395,0.015208320595473158,-0.0006339048233042694,-0.004664848754384603
FA0.75MA0.15PbBr0.45I,0.018993132768312913,0.0050992669906569955,-0.00819807478274308,-0.0380600814226732
FA0.76MA0.15PbBr0.48I2.42,0.01528706499985497,0.01726592959349931,0.0011176395399287555,-0.0036160348345593268
(PEA)0.8MA0.5PbI3.2,-0.01439880246441712,-0.0008409918350843148,0.005971596913830674,0.015473366223053795
(PEA)2PbI4,0.0033430084308813703,-0.010086232266651105,-0.0020356440221446187,0.030646737685009032
(f-PEA)2PbI4,-0.0012916117787163933,-0.004262024797560625,0.006279034059480442,0.023968715038485647
Cs0.07FA0.81MA0.12PbBr0.38I2.62,0.017302705022138147,0.018069521965222823,0.0014558331412774302,-0.002243463578133402
CsPb0.97Tb0.03Br3,-0.015275026682256724,-0.013470086248186752,-0.08320430625548296,-0.010381897654786119
GU0.14MA0.86PbI3,-0.02912758244330744,0.001518917594781897,0.018139953495661488,0.0029994795849071897
(BdA)PbI4,0.00018984678850609117,-0.005427102284971089,0.009820115652588814,0.031300271417695875
(HdA)PbI4,0.0001894341054620014,-0.005427088342936834,0.00982135008260103,0.031288070824746335
(OdA)PbI4,0.00018962305177189323,-0.00542709472700885,0.009820784902051113,0.031293656855505135
FA0.3MA0.7PbBr0.15I2.85,-0.015894924501294604,0.010277175877473843,0.012708256164441257,-0.002993898132027166
FA0.28MA0.72PbI3,-0.01749451539962926,0.011988863872559782,0.015244242181213558,-0.0002083240135502543
CsBi3I10,0.034605987259689046,-0.052480969012371995,-0.02722446893126041,0.09197313655886862
FABi3I10,0.04611918255819201,-0.04529797263040323,-0.0073544822957936256,0.06718687268992432
Cs0.05FA0.76MA0.19PbBr0.57I2.32,0.013756496580715214,0.014215320213164701,-0.0017546911745695082,-0.010687428583690876
Cs0.15FA0.75MA0.1PbBr0.1I2.9,0.016723313123319917,0.021536954249750162,0.0022523232269433522,0.008016011279807223
Cs0.05FA0.8MA0.15PbBr0.42I2.58,0.016106392679834002,0.017535509653337653,0.001312819034772646,-0.003783536027332322
Cs0.017FA0.83MA0.15PbBr0.51I2.49,0.016459448719602688,0.01734635893286339,0.00028238981571012485,-0.0061453188646418844
MAPb0.5Sn0.5Br0.6I2.4,-0.01849086347797625,-0.030388836469332527,0.017024415998370013,-0.010795816074584798
Cs0.32FA0.58GA0.1PbBr0.81I2.19,0.010594627307755605,0.009086593186766304,-0.01706455179401519,0.004540979611922678
(PEA)0.05MA0.95PbBr1.2I1.8,-0.028940076400141897,-0.011426072924078821,-0.0005972818257743006,-0.025828882425033624
FA0.85MA0.15PbBr0.27I2.73,0.018342224207749783,0.02044426234458021,0.005837911035082729,-0.0027524896137470244
Cs0.05FA0.81MA0.14PbBr0.51I2.49,0.01620660695143725,0.01655276173683207,-0.000342123042884716,-0.005301966142139004
FA0.85PbBr0.08I2.92,0.02539501880138649,0.024836447211956356,0.008432328465738919,0.004117883477206382
Cs0.05FA0.80MA0.15PbBr0.51I2.49,0.015701864871252896,0.016346282857496064,-0.00025651068590881515,-0.005414476856935386
CsPbBr0.09I2.91,-0.01540702947081028,0.020025564063660933,-0.051280394480507516,0.0638509283311329
CsPbBr0.21I2.79,-0.015368782392723645,0.01833974458759395,-0.052401801848313105,0.06071160124596306
Cs0.05FA0.81MA0.14PbBr0.57I2.43,0.015920443734507884,0.015567462874395033,-0.00124440215168824,-0.006554540403419686
MAPbBr0.30I2.70,-0.034299707483556985,0.0018327374143641743,0.013087911647041834,-0.007463785683461234
CsBi0.04Pb0.96I3,-0.014994236946699033,0.020119008413132525,-0.05014034917783959,0.06616542559995384
FA0.83MA0.17PbBr0.50I2.50,0.015993428559797504,0.01763570984912289,0.000849617012204278,-0.0068409756572270115
Cs0.10FA0.75MA0.15PbBr0.51I2.49,0.014468825414245145,0.014803218539250321,-0.0010592775190550695,-0.004004341641034472
Cs0.05FA0.46MA0.49PbBr0.12I2.88,-0.004568653241229584,0.014714749956048582,0.008873264288782759,0.0013910747504587392
BA2Cs0.08FA1.36MA2.56Pb5I16,-0.005063000829359526,0.003652134162667957,0.010167954609598897,0.0078050134611324755
BA2Cs0.08MA3.92Pb5I16,-0.02117167945308025,-0.001400701092767333,0.012007953773389646,0.007108802618587808
BA2FAMA2.64Pb5I16,-0.007862783906157064,0.0026599858772945436,0.010773072464716815,0.008091215033564744
FA0.86MA0.15PbBr0.45I2.55,0.01745336261779996,0.01878454064729589,0.001491283288884155,-0.006409833949048053
Cs0.05FA0.79MA0.16PbBr0.30I2.70,0.01598574007212717,0.01872431668738375,0.0038529911659739634,-0.0015611415312424494
Cs0.10FA0.75MA0.15PbBr0.50I2.50,0.014504161132827346,0.01494014827445618,-0.000894125075312952,-0.0037910472064596546
Cs0.10MA0.90Pb(SCN)0.15I2.85,-0.03310524318496292,0.00659260867155321,0.01014234520700085,0.0033581720550580306
CsPb0.1Sn0.9I3,0.008810076898054527,-0.029706060571419963,-0.03081244716057482,0.06387227487599205
CsPb0.3Sn0.7I3,0.0030602405846434293,-0.01801242980880249,-0.03508828347302871,0.06406442915012281
(PEA)2MA59Pb60I181,-0.03501664736689584,0.006156131995179292,0.017076649841381308,-0.0006582563691764507
(PEA)2MA29Pb30I91,-0.034062612454429694,0.005761470251031526,0.016637197908593478,9.780137716070368e-05
(PEA)2MA19Pb20I61,-0.03311114412509432,0.00544245114291582,0.01613054069988144,0.000818709679705433
(PEA)2MA9Pb10I31,-0.03032435700692755,0.00442475383610317,0.014694673000819145,0.002899203574126865
(PEA)2MA5Pb6I19,-0.02677938881668867,0.0030563608744597604,0.012900792073749189,0.005543652639796362
Cs0.15FA0.85PbBr0.15I2.85,0.02289448612072152,0.02249902137309576,0.0013015451926369037,0.006838900844666917
FA0.125MA0.875PbI3,-0.02776892529070076,0.008881873053756564,0.01638872520336728,-0.0007872810090384391
FA0.125MA0.875PbBrI2,-0.024194752870094104,-0.006290300909151659,0.0016395241070985848,-0.02149225486737294
Cs0.1FA0.77MA0.13PbBr0.4I2.6,0.015930726132560285,0.016838196020993967,0.0004063284749203051,-0.001673837107121135
FASnBr0.24I2.76,0.05271233865893918,-0.03317747944229358,0.028050064304129034,-0.001772339878988761
FASnBr0.5I2.5,0.05101279127698285,-0.03641192482072865,0.023582262575208224,-0.006215483976549032
FASnBr0.75I2.25,0.04933792127712688,-0.03927208894506305,0.019234391807065432,-0.010378230128441655
FASnBrI2,0.04862683040839827,-0.04337834639678508,0.015605236843534254,-0.015226600611714963
Cs0.05FA0.8MA0.15PbBr0.15I0.85,0.022937603718581206,0.008004037851354798,-0.009393588488539942,-0.043499786182564115
Cs0.05FA0.8MA0.15PbBr0.4I2.6,0.016201876307242034,0.017777087112493362,0.0017056969463121467,-0.003381726248737109
Cs0.1FA0.77MA0.13PbBr0.39I2.48,0.016514989146058128,0.0167616496784702,-0.000594487317729349,-0.0061303480456110174
FA0.83MA0.17PbBr0.02I2.98,0.01866251007946222,0.0230361764964668,0.011395806630906476,0.0013185960593498174
FA0.81MA0.15PbBr0.45I2.51,0.01638909692218063,0.01823777626869737,0.0016907713512387323,-0.004304823600345951
Cs0.05FA0.7917MA0.1583PbBr0.5I2.5,0.015316584639305311,0.016300002203619168,-6.7608843498751085e-06,-0.005283845636115888
Cs0.03FA0.945MA0.025PbBr0.075I2.925,0.02658510335774138,0.024790210394919,0.008363965066280727,0.0021259588451072037
Cs0.08FA0.55MA0.37PbI3,0.002208523149118337,0.018417954770349725,0.008843438280656896,0.005479131540168958
FA0.92MA0.08PbBr0.24I2.76,0.022878952659746248,0.02198251400570458,0.006328029503333928,-0.0022768381042474963
Cs0.05FA0.81MA0.14PbI3,0.018628042930934535,0.023430848381795225,0.009013659048494375,0.004609304300583701
FA0.92MA0.08PbI3,0.024775343795360522,0.025113077213474104,0.011526874532999243,0.0018228229110165218
Cs0.05FA0.79MA0.16PbBr0.16I0.84,0.022125607216761368,0.007435201577566347,-0.009449205202112405,-0.04368038395126721
GUMA3Pb3I10,-0.02533864893600646,-0.006507263955624941,0.02175795202581177,0.0031760345203045415
CsPbBrI,-0.0194634465397123,0.009485740726200498,-0.07913020652141953,0.03167277559378018
CsBa0.1Pb0.9I3,-0.014144663338334803,0.018138836600112118,-0.049597087328009826,0.06608833892429111
FAPbBr0.1I2.9,0.02924540146441052,0.02522834904717566,0.009348153649076704,-3.246441672813196e-05
Cs0.05FA0.79MA0.16PbBr0.48I2.52,0.015307685616727039,0.016531609747618668,0.0003534736212239961,-0.00488922994545109
Cs0.05FA0.79MA0.16PbBr0.50I2.5,0.01522972070112667,0.016265308353558404,8.918994459320598e-06,-0.005299468060085308
(5-AVA)0.03MA0.97PbI3,-0.03522292825911342,0.006596774857506348,0.01708926018825147,-0.0004206377687233032
BA2FA2Pb3I10,0.024372338248799617,0.006167859320758925,0.005688494946819498,0.013165148536702913
BA2FAPb2I7,0.023056684589446905,-0.002558127396661085,0.0036369845235475658,0.01762129151825812
MACo0.1Pb0.9I3,-0.03525469417440703,0.0043077674235482265,0.018778943763166234,-0.0011382353952415056
MACo0.2Pb0.8I3,-0.03449857957052067,0.0020465298526371072,0.01997792387363619,-0.0008930342199496841
MACo0.4Pb0.6I3,-0.03311184316501052,-0.002590056311881074,0.02211557620669378,-0.0002454818702088455
FAPbCl0.45I2.55,0.02797625219270349,0.02332943852744435,0.005875837041138802,-0.00828016157135352
FAPbBrI2,0.024184469998941225,0.009398216566814745,-0.004185054647290773,-0.019254423815014916
FAPbCl0.5I2.5,0.02780720760125736,0.022968733353248918,0.005287534663943715,-0.009504997508899417
FAPbBr1.25Cl0.25I1.5,0.022462878996482267,0.003548085052120299,-0.011120301060551098,-0.029116598611852465
FAPbBr1.25Cl0.35I1.45,0.021985972323850793,0.0030151477582525273,-0.012000244071473392,-0.02995310667547487
(C6H4NH2)CuBr2I,0.003991523868418608,-0.030599726043062096,-0.023599613002295395,-0.018060358674466197
Cs0.1FA0.9PbBr0.1I2.9,0.025149718510878254,0.024024388068009498,0.0043758755024026945,0.005416709076793503
FAPbBr0.05I2.95,0.029659433403499497,0.025999725235463535,0.010338229857610013,0.0009577254913313164
(5-AVA)0.1MA0.9PbI3,-0.03345031953174139,0.006693677982087003,0.016058925903656318,0.0018236805639656782
Cs0.1FA0.27MA0.63PbI3,-0.01598667832416732,0.013166070945245223,0.008932551087670127,0.006197128721768044
Cs0.05FA0.28MA0.67PbI3,-0.016415827919313786,0.012687952090379649,0.012051069814210329,0.0029995211688065926
Cs0.15FA0.25MA0.6PbI3,-0.016209519244643297,0.013445224124549833,0.005897348432612546,0.009321553867070396
Cs0.2FA0.24MA0.56PbI3,-0.015814026663699774,0.013943299463558144,0.0026510814513867353,0.012619679515075647
FA0.75MA0.25Ge0.05Sn0.95I3,0.038843285805495766,-0.03430243498883542,0.03215194423459926,0.00285108136045214
FA0.75MA0.25Ge0.1Sn0.9I3,0.038360080471217285,-0.03302307422896173,0.03163602142448359,0.002898607505860097
FA0.75MA0.25Ge0.2Sn0.8I3,0.03743350948359377,-0.030468294188533983,0.030574570706202175,0.0030388827187941246
(TBA)0.5Cs0.05FA0.75MA0.15PbBr0.51I2.49,0.008930434020214683,0.011469094520833077,0.003681480141370053,0.0022554865088127807
(TBA)0.1Cs0.05FA0.71MA0.14PbBr0.51I2.49,0.012811077488111132,0.01464111979119171,0.0010706297360491006,0.0002291673193646227
(TBA)0.15Cs0.04FA0.67MA0.14PbBr0.51I2.49,0.011351566805066118,0.013988429174962378,0.0019635629160524976,0.0028269718797550645
(TBA)0.2Cs0.04FA0.63MA0.13PbBr0.51I2.49,0.010166851694386535,0.013246942630284904,0.002572642276236383,0.005608274660335761
(TBA)0.3Cs0.04FA0.55MA0.11PbBr0.51I2.49,0.00765381124730698,0.011736981545381327,0.003925993540831016,0.011476942260437736
(TBA)0.5Cs0.03FA0.4MA0.08PbBr0.51I2.49,0.003035903105362505,0.009142080217006871,0.006388680588671767,0.02124198463112829
(DAT)MA2Pb3I10,-0.023364421067826636,0.004510105222971118,0.013563270630719453,0.009432564213780725
MASnBr0.42I2.58,-0.00440083616149482,-0.05631513227808653,0.028293401300147358,-0.004169463161951429
MASnBr1.5I1.5,-0.00418836121998087,-0.06606626075177158,0.011145823778751956,-0.026233296778763314
MASnBr2.64I0.36,-0.0047939317930874425,-0.07643882533133459,-0.005915653484231525,-0.05066283123846287
MASnBr3,-0.003994321111943616,-0.07999446488702817,-0.010708297783050436,-0.05835262547396239
Cs0.1FA0.75MA0.24PbBr0.51I2.49,0.011969159822762823,0.013939514906439132,-0.0010595926837824318,-0.010373989076828571
FA0.3MA0.7PbBr0.3I2.7,-0.015616907891763874,0.008170406013679587,0.010291322354272863,-0.0059341324993150354
FA0.84MA0.16PbBr0.48I2.52,0.016572903362924524,0.018104675543786686,0.0011259178553833479,-0.006348911791184498
Cs0.09FA0.83MA0.08PbBr0.15I2.85,0.02016220724981265,0.021847543525943418,0.004295910364003295,0.0037378525106367346
MAPbBr0.08I2.92,-0.035471972670405985,0.00527518351046898,0.016329089417707842,-0.0029519463265275676
